name,href,tokenized_text
The Confession Killer,/title/tt11307176/,henry lee lucas know america prolific serial killer admit hundred murders dna result contradict confessions expose big criminal justice hoax u history tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime henry lee lucas rise infamy confess hundred unsolved murders docuseries examine truth horrify consequences miniseries true crime miniseries true crime miniseries true crime miniseries true crime miniseries true crime miniseries true crime miniseries true crime miniseries true crime miniseries true crime miniseries true crime
Ghost Adventures,/title/tt1319900/,zak bagans aaron goodwin billy tolley jay wasley investigate scariest notorious haunted place world tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv paranormal investigator zak bagans crew nick groff aaron goodwin search haunt location domestically internationally investigations zak crew acquaint general area interview local hauntings go face face evil spirit reportedly haunt locations investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box investigation paranormal phenomena paranormal paranormal investigation ghost story ghost paranormal activity spirit box
How to with John Wilson,/title/tt10801534/,anxious new yorker attempt give everyday advice deal personal issues tv tv tv tv tv tv tv tv tv tv documentary comedy documentary comedy documentary comedy documentary comedy documentary comedy documentary comedy documentary comedy documentary comedy documentary comedy documentary comedy uniquely hilarious odyssey self discovery cultural observation documentary filmmaker self described anxious new yorker john wilson covertly obsessively film life fellow new yorkers attempt give everyday advice relatable topics awkward contradiction modern life ease wilsons candid unpolished commentary building upon wilsons previously release short films episode take wildly unexpected turn ground john refresh honesty hey new york new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking new york city urban life realism documentary filmmaking
Dirty Money,/title/tt7889220/,netflix original series document various story expose greed corruption crime spreading global economy tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime cripple payday loan car cheat emission tests investigative series expose brazen act corporate greed corruption corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed corruption corporate greed
MH370: The Plane That Disappeared,/title/tt26739535/,march 8th 2014 malaysia airlines flight 370 disappear radar 239 people go missing global investigation great mystery despite reports countless theories search evidence nothing missing tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary 2014 plane 239 people aboard vanishes radar docuseries delve one great modern mysteries flight mh370 truth vanish malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing malaysia miniseries plane missing
Explained,/title/tt8005374/,documentary series look explore big question today tv tv tv tv tv tv tv tv tv tv documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary series make partnership vox explain world current trends politics science pop culture experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science experiment news random investigate zeitgeist eua science
"Pepsi, Where's My Jet?",/title/tt23022276/,20 year old attempt win fighter jet pepsi sweepstakes set stage david versus goliath court battle history books tv tv tv tv tv tv tv tv tv tv documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history 20 year old attempt win fighter jet pepsi sweepstakes set stage david versus goliath court battle history books story kid dream company sell lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi lawsuit fighter jet miniseries sweepstakes pepsi
The Sons of Sam: A Descent into Darkness,/title/tt13156316/,son sam case grow lifelong obsession journalist maury terry become convince murder link satanic cult tv tv tv tv tv tv tv tv tv tv documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history son sam case grow lifelong obsession journalist maury terry become convince murder link satanic cult closed case beginning new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam new york city 1970s cult serial killer true crime devil worship son sam
The Untold History of the United States,/title/tt1494191/,oliver stone examination reported event american history tv tv tv tv tv tv tv tv tv tv documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war oliver stone examination reported event american history politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics politics cold war miniseries usa history usa politics
The Beatles Anthology,/title/tt0111893/,autobiographical documentary great rock bands tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary music documentary music documentary music documentary music documentary music documentary music documentary music documentary music documentary music documentary music documentary series career beatles music story biography miniseries biography miniseries biography miniseries biography miniseries biography miniseries biography miniseries biography miniseries biography miniseries biography miniseries biography miniseries
Worst Roommate Ever,/title/tt8323702/,alex miller let jed creek rent room via craigslist idea notorious serial squatter would use knowledge tenancy law slowly kick home tv tv tv tv tv tv tv tv tv tv documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller documentary crime thriller violent con artists stone cold killers terrify true story unveil bad cohabitation experience one could ever imagine
The Last Czars,/title/tt7949606/,chronicled look fall romanov dynasty russia tv tv tv tv tv tv tv tv tv tv documentary drama history documentary drama history documentary drama history documentary drama history documentary drama history documentary drama history documentary drama history documentary drama history documentary drama history documentary drama history social upheaval sweep russia early 20th century czar nicholas ii resist change spark revolution end dynasty rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama rasputin docudrama reenactment russian revolution 1917 imperial russia early 1900s romanov dinasty melodrama
Sunderland 'Til I Die,/title/tt8914684/,highlights unfailing passion sunderland resident beloved football club take viewer high low safc 2017 18 season championship follow relegation previous year tv tv tv tv tv tv tv tv tv tv documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport docuseries follow english soccer club sunderland 2017 18 season try bounce back relegation premier league football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s football soccer sport documentary championship 2010s
McMillions,/title/tt9148598/,detailed account mcdonald monopoly game scam 1990s tell participant case include prizewinners fbi agent involved tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history detailed account mcdonald monopoly game scam 1990s tell participant case include prizewinners fbi agent catch security officer orchestrate entire scheme everyone play one man rig scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime scam conspiracy true crime
High Score,/title/tt12759400/,traces history classic video games feature insight innovator bring world character life tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history docuseries trace history classic video games feature insight innovator bring world character life video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega video game nintendo arcade miniseries gaming sega
Ancient Apocalypse,/title/tt22807484/,everything know prehistory wrong journalist graham hancock visit archaeological site around world investigate civilization far advanced ever believe possible existed thousand year ago tv tv tv tv tv tv tv tv tv tv documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi documentary history sci fi journalist graham hancock travel globe hunt evidence mysterious lose civilization date back last ice age
I'll Be Gone in the Dark,/title/tt8259114/,gripping examination unsolved crime golden state killer terrorize california 1970s 1980s tv tv tv tv tv tv tv tv tv tv documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery documentary crime mystery exploration case golden state killer terrorize california 1970s 1980s commit 50 sexual assault 10 murders true crime author michelle mcnamara obsessive quest find justice behalf victims decade terror golden state killer vanished one woman refuse let disappear california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer california amateur detective 1970s overdose murder serial killer rape murder true crime rapist prescription drug abuse sacramento serial rapist southern california woman director sex crime murder mystery 1980s crime writer
Bill Nye the Science Guy,/title/tt0173528/,scientist comedian bill nye explore various aspect science young viewers tv tv tv tv tv tv tv tv tv tv documentary comedy family documentary comedy family documentary comedy family documentary comedy family documentary comedy family documentary comedy family documentary comedy family documentary comedy family documentary comedy family documentary comedy family bill nye science guy educational television program originally air september 10 1993 june 20 1998 host william bill nye produce buena vista television show air pbs kids also syndicate local stations 100 episode aim teach specific topic science preteen audience show frequently use school education medium still air pbs station reason created comedian ross shafer base sketch king tv sketch program almost live bill nye science guy produce disney educational productions kcts tv seattle bill nye science guy win nineteen emmy awards run educational educational educational educational educational educational educational educational educational educational
American Pickers,/title/tt1596786/,mike frank picker travel country literally would go anywhere prospect find antique gold assistance danielle often find comedic pickle tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary reality tv documentary reality tv documentary reality tv documentary reality tv documentary reality tv documentary reality tv documentary reality tv documentary reality tv documentary reality tv documentary reality tv pickers like mike wolfe frank fritz mission recycle america even mean dive countless pile grimy junk get chase gun wielding homeowner land hitting back road coast coast two men earn living restore forgotten relic former glory transform one person trash anothers treasure iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored iowa antique nashville tennessee unrestored
One Strange Rock,/title/tt7651892/,extraordinary story earth special uniquely brimming life among largely unknown harsh cosmic arena astronaut tell story earth unique perspective tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary mind bending thrilling journey explore fragility wonder planet earth one peculiar unique place entire universe brought life people leave behind world well know lead astronauts earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction earth space miniseries astronaut destruction evolution extinction
Fear City: New York vs the Mafia,/title/tt12588372/,five mafia family rule new york bloody fist 1970s 80s group federal agent try unthinkable take tv tv tv tv tv tv tv tv tv tv documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime new york city 1970s rule bloody fist five mafia families group federal agent try unthinkable take five crime families one shot take new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s new york city 1970s investigation wiretap mafia miniseries true crime 1980s
The Pharmacist,/title/tt11600174/,dan schneider small town pharmacist louisiana make effort identify son killer lead gathering evidence prolific pill mill doctor new orleans tv tv tv tv tv tv tv tv tv tv documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime son tragic death louisiana pharmacist go extremes expose rampant corruption behind opioid addiction crisis miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary miniseries true crime social documentary
How It's Made,/title/tt0835010/,television series document various everyday product made tv g tv g tv g tv g tv g tv g tv g tv g tv g tv g documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary ever wonder product use every day made made lead process everyday products apple juice skateboards engines contact lenses many object manufactured factory manufacturing factory manufacturing factory manufacturing factory manufacturing factory manufacturing factory manufacturing factory manufacturing factory manufacturing factory manufacturing factory manufacturing
Dark Tourist,/title/tt8725166/,nuclear lake haunt forest new zealand filmmaker journalist david farrier tickled visit unusual often macabre tourism spot around world tv tv tv tv tv tv tv tv tv tv documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary definition tourism redefine new zealand filmmaker david farrier set sight world dark tourism nuclear tourism japan pablo escobar inspired tourism columbia frontier tourism turkmenistan david visit world grisly offbeat destinations meeting traveler draw people tell story day day travel food travel food travel food travel food travel food travel food travel food travel food travel food travel food
The Puppet Master: Hunting the Ultimate Conman,/title/tt15479704/,harrowing docuseries cruel conman masquerade british spy manipulates steal victims leave ruined family wake tv tv tv tv tv tv tv tv tv tv documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime harrowing docuseries cruel conman masquerade british spy manipulates steal victims leave ruined family wake con man date apps con man date apps con man date apps con man date apps con man date apps con man date apps con man date apps con man date apps con man date apps con man date apps
Down to Earth with Zac Efron,/title/tt12585152/,travel show actor zac efron journey around world wellness expert darin olien search healthy sustainable way live tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv documentary history reality tv actor zac efron journey around world wellness expert darin olien travel show explore healthy sustainable way live travel travel travel travel travel travel travel travel travel travel
Bad Vegan: Fame. Fraud. Fugitives.,/title/tt18260538/,marry mysterious man claim could make dog immortal celebrate vegan restaurateur find life veer rails tv tv tv tv tv tv tv tv tv tv documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime marry mysterious man claim could make dog immortal celebrate vegan restaurateur find life veer rails true crime true crime true crime true crime true crime true crime true crime true crime true crime true crime
Satyamev Jayate,/title/tt2360717/,aamir khan host produce documentary talkshow explore social issue affect modern india tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary talk show documentary talk show documentary talk show documentary talk show documentary talk show documentary talk show documentary talk show documentary talk show documentary talk show documentary talk show satyamev jayate indian television talk show air various channel within star network along doordarshan dd national first season show premier 6 may 2012 mark television debut popular bollywood actor filmmaker aamir khan show highlight sensitive social issue prevalent india female foeticides child sexual abuse dowry medical malpractice honor killings insensitivity towards physically disabled domestic violence overuse pesticide lead pesticide poisoning alcoholism untouchability plight senior citizen water crisis satyamev jayate receive overwhelming positive response feedback critic well public show widely appreciate several film television personalities politician social activist research format presentation content
Challenger: The Final Flight,/title/tt12930534/,four part docuseries 1986 challenger space shuttle disaster unpack indelible moment generation americans tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history documentary history engineers official crew members family provide perspective 1986 space shuttle challenger disaster aftermath nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s nasa tragedy miniseries space shuttle challenger tragedy 1980s
All or Nothing: Manchester City,/title/tt7653274/,legendary coach pep guardiola lead premiership football team 2017 18 season rated rated rated rated rated rated rated rated rated rated documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport documentary reality tv sport legendary coach pep guardiola lead manchester city team 2017 18 football season football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary football soccer sport documentary
"I Love You, Now Die: The Commonwealth v. Michelle Carter",/title/tt9614090/,teen michelle carter action shock nation really happen behind closed doors hbo special showcases prosecution point view alternately defense side fall tv tv tv tv tv tv tv tv tv tv documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime teen michelle carters action shock nation really happen behind closed doors suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating suicide court case sms text message true crime online dating
Last Chance U,/title/tt5863126/,intense look inside world junior college football chronicle story player coach classroom field tv tv tv tv tv tv tv tv tv tv documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport docuseries set one ncaa football fertile recruit grounds guy red flag seek prove worth field class game best come place never hear sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary sports american football sport documentary
World War II in Colour,/title/tt2069688/,recounts event world war ii color tv tv tv tv tv tv tv tv tv tv documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war documentary history war world war ii hd colour 13 episode television documentary miniseries recount event world war ii narrate robert powell show cover western front eastern front pacific war syndication america military channel series full color combine original colorized footage world war ii world war ii world war ii world war ii world war ii world war ii world war ii world war ii world war ii world war ii
The Most Hated Man on the Internet,/title/tt21098728/,follows story woman stand hunter moore self proclaimed professional life ruiner photo daughter naked post online tv tv tv tv tv tv tv tv tv tv documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime determined remove daughter photo revenge porn website persistent mother launch online crusade shut cruel founder ruining life much fun miniseries miniseries miniseries miniseries miniseries miniseries miniseries miniseries miniseries miniseries
Cosmos: Possible Worlds,/title/tt11170862/,cosmos spacetime odyssey return second season ann druyan original creative collaborator carl sagan serve executive producer tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary
How the Universe Works,/title/tt1832668/,user guide cosmos big bang galaxies stars planet moons come fit together primer anyone ever look night sky wondered tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary documentary documentary documentary documentary documentary documentary documentary documentary documentary users guide cosmos big bang galaxies stars planet moons come fit together primer anyone ever look night sky wondered universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics universe astronomy astrophysics
Murder Among the Mormons,/title/tt13987620/,high stakes exploit turn deadly shake global church core extraordinary true crime story tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history documentary crime history high stakes exploit turn deadly shake global church core extraordinary true crime story think lie lord investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history investigation interview miniseries explosion bombing true crime murder case mormonism history
The Movies That Made Us,/title/tt10681222/,unwrap real story behind iconic blockbusters thanks insider interview behind scenes peeks tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg tv pg documentary family history documentary family history documentary family history documentary family history documentary family history documentary family history documentary family history documentary family history documentary family history documentary family history blockbuster bring us together give us time lives meet actors director industry insider make happen nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s nostalgia behind scenes make 1980s
Forensic Files,/title/tt0247882/,series feature detailed account notable crime disease solve forensic science tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime documentary crime forensic files profile intrigue crimes accidents outbreak disease around world follow coroners medical examiners law enforcement personnel legal expert seek answer baffle mysterious cases rip headlines forensic files put new spin whodunit genre satisfy ardent true crime buffs witnesses leads problem homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence homicide base true story murder killer true crime reenactment criminal investigation forensic science forensic murder investigation crime investigation homicide investigation evidence
Cheer,/title/tt11426660/,small town corsicana texas hard driving head cheer coach monica aldama demand perfection team competitive college athletes tv tv tv tv tv tv tv tv tv tv documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport documentary sport stake mat high cheerleaders thing brutal workout exceptional performance story adversity triumph behind athlete dance cheerleading dance cheerleading dance cheerleading dance cheerleading dance cheerleading dance cheerleading dance cheerleading dance cheerleading dance cheerleading dance cheerleading
Survivorman,/title/tt0770659/,food shelter fresh water one man alone wild seven day wit stamen sustain tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 tv 14 documentary adventure documentary adventure documentary adventure documentary adventure documentary adventure documentary adventure documentary adventure documentary adventure documentary adventure documentary adventure harrowing reality series survivorman les stroud travel far flung locale little clothes back 50 pound camera equipment battle try survive insanely harsh conditions
